Date/Time,Sensible Cooling,Mech Vent + Nat Vent + Infiltration,External Infiltration,External Vent.,Total Cooling,Relative Humidity,General Lighting,Miscellaneous,Computer + Equip,Occupancy,Solar Gains Exterior Windows,Zone Sensible Cooling,Air Temperature,Radiant Temperature,Operative Temperature,Room Electricity,Lighting,Cooling (Electricity),DHW (Electricity),Outside Dry-Bulb Temperature
,kW,ac/h,kW,kW,kW,%,kW,kW,kW,kW,kW,kW,°C,°C,°C,kW,kW,kW,kW,°C
1/1/2024 1:00,-40.2414,3.392206,0.491592,2.637758,-49.80351,73.5173,0,0,5.840366,5.04,0,-40.24139,22,26.021,24.0105,5.840366,0,21.041,0,23
1/1/2024 2:00,-38.28719,3.389569,0.491519,2.637372,-46.40001,66.80405,0,0,5.840366,5.04,0,-38.28719,22,25.81761,23.9088,5.840366,0,19.59756,0,23
1/1/2024 3:00,-34.09235,3.398713,0.116427,0.633605,-41.08887,67.11171,0,0,5.840366,5.04,0,-34.09235,22,25.62318,23.81159,5.840366,0,17.36404,0,22.25
1/1/2024 4:00,-30.69796,3.406922,-0.159549,-0.840664,-37.02524,65.5983,0,0,5.840366,5.04,0,-30.69796,22,25.44415,23.72207,5.840366,0,15.65321,0,21.7
1/1/2024 5:00,-27.44033,3.412612,-0.436777,-2.321639,-32.87398,63.9254,0,0,5.840366,5.04,0,-27.44033,22,25.27718,23.63859,5.840366,0,13.9057,2.161531,21.15
1/1/2024 6:00,-25.61194,3.41475,-0.51259,-2.726625,-30.67496,64.43108,0,0,5.840366,5.04,0,-25.61194,22,25.12561,23.56281,5.840366,0,12.97535,8.646124,21
1/1/2024 7:00,-23.91535,3.417953,-0.587945,-3.129191,-28.63557,62.65573,0,0,5.840366,5.04,0,-23.91535,22,24.98695,23.49348,5.840366,0,12.11228,25.93837,20.85
1/1/2024 8:00,0,3.429164,-1.960723,-10.72456,0,54.34034,0,0,5.840366,4.702563,19.29054,0,24.10059,25.4742,24.78739,5.840366,0,0,43.23063,20.2
1/1/2024 9:00,0,3.451477,-2.497142,-13.82839,0,46.92827,8.343377,0,5.840366,4.289724,29.02901,0,25.04878,26.24384,25.64631,5.840366,8.343377,0,32.42297,20
1/1/2024 10:00,0,3.42741,-1.718407,-9.804352,0,42.95141,8.343377,0,5.840366,3.945611,33.80183,0,26.64033,26.9007,26.77052,5.840366,8.343377,0,8.646124,23.075
1/1/2024 11:00,0,3.425912,-1.388686,-8.038885,0,44.45392,8.343377,0,5.840366,3.2084,34.54262,0,27.6955,27.53303,27.61427,5.840366,8.343377,0,2.161531,24.775
1/1/2024 12:00,0,3.410777,-0.982523,-5.809932,0,45.4132,8.343377,0,5.840366,2.659168,32.89548,0,28.58432,28.00557,28.29494,5.840366,8.343377,0,4.323063,26.5
1/1/2024 13:00,0,3.414365,-0.826988,-4.907313,0,43.17717,8.343377,2.503012,5.840366,1.674154,31.81353,0,29.4308,28.47996,28.95538,8.343378,8.343377,0,12.96918,27.675
1/1/2024 14:00,0,3.408849,-0.63144,-3.807197,0,40.64818,8.343377,2.503012,5.840366,1.02045,31.88287,0,30.07121,28.96643,29.51882,8.343378,8.343377,0,8.646124,28.725
1/1/2024 15:00,0,3.422296,-0.672455,-3.975526,0,42.1381,8.343377,2.503012,5.840366,0.4716282,30.51236,0,30.42644,29.36274,29.89459,8.343378,8.343377,0,4.323063,29
1/1/2024 16:00,0,3.410942,-0.867972,-4.954466,0,44.11899,8.343377,2.503012,5.840366,0,24.72173,0,30.37205,29.52032,29.94618,8.343378,8.343377,0,6.484594,28.55
1/1/2024 17:00,0,3.409529,-0.884514,-4.943326,0,47.47972,8.343377,0,5.840366,0,13.57997,0,29.93057,29.36425,29.64741,5.840366,8.343377,0,12.96918,28.1
1/1/2024 18:00,0,3.408207,-1.058747,-5.744753,0,51.62053,8.343377,0,5.840366,0,0.2244725,0,29.39874,28.91766,29.1582,5.840366,8.343377,0,19.45378,27.25
1/1/2024 19:00,0,3.416937,-1.327238,-7.140188,0,57.21326,8.343377,0,5.840366,0,0,0,28.7754,28.72046,28.74793,5.840366,8.343377,0,34.5845,26.1
1/1/2024 20:00,-56.57438,3.33561,1.162879,6.006143,-83.74078,66.38536,8.343377,0,5.840366,0.8185281,0,-56.14724,22.96612,28.20538,25.58575,5.840366,8.343377,35.30788,43.23063,25.2
1/1/2024 21:00,-57.48307,3.353219,1.482848,7.932476,-70.69221,76.19161,0,0,5.840366,1.008,0,-57.46697,22.00092,27.25016,24.62554,5.840366,0,29.85104,25.93837,25
1/1/2024 22:00,-53.11904,3.366486,1.337491,7.156615,-65.78912,78.15392,0,0,5.840366,4.032,0,-53.11904,22,26.83841,24.41921,5.840366,0,27.7812,10.80766,24.7
1/1/2024 23:00,-48.16637,3.374874,1.063903,5.695078,-59.68452,76.5845,0,0,5.840366,4.032,0,-48.16637,22,26.527,24.2635,5.840366,0,25.20429,6.484594,24.15
1/2/2024,-43.41705,3.383587,0.616317,3.304045,-53.54546,77.06581,0,0,5.840366,5.04,0,-43.41705,22,26.26546,24.13273,5.840366,0,22.62193,0,23.25
1/2/2024 1:00,-40.92514,3.38627,0.567439,3.042964,-50.85796,79.89382,0,0,5.840366,5.04,0,-40.92514,22,26.04417,24.02209,5.840366,0,21.48257,0,23.15
1/2/2024 2:00,-38.6754,3.389165,0.516929,2.773114,-48.12712,77.89545,0,0,5.840366,5.04,0,-38.6754,22,25.84512,23.92256,5.840366,0,20.32515,0,23.05
1/2/2024 3:00,-36.76796,3.389009,0.491704,2.638364,-45.40282,75.73305,0,0,5.840366,5.04,0,-36.76796,22,25.66044,23.83022,5.840366,0,19.17016,0,23
1/2/2024 4:00,-32.73584,3.398164,0.116556,0.634323,-40.38498,76.41487,0,0,5.840366,5.04,0,-32.73584,22,25.48018,23.74009,5.840366,0,17.06066,0,22.25
1/2/2024 5:00,-27.98896,3.414439,-0.386585,-2.0535,-34.46375,70.89878,0,0,5.840366,5.04,0,-27.98896,22,25.30597,23.65298,5.840366,0,14.57455,2.161531,21.25
1/2/2024 6:00,-25.81495,3.414732,-0.51259,-2.726625,-31.09013,64.45511,0,0,5.840366,5.04,0,-25.81496,22,25.15089,23.57544,5.840366,0,13.14954,8.646124,21
1/2/2024 7:00,-23.08167,3.421479,-0.741703,-3.950549,-27.61825,62.85563,0,0,5.840366,5.04,0,-23.08167,22,25.00318,23.50159,5.840366,0,11.68775,25.93837,20.55
1/2/2024 8:00,0,3.435508,-2.229871,-12.13025,0,55.71525,0,0,5.840366,3.803807,18.35549,0,23.77154,25.43326,24.6024,5.840366,0,0,43.23063,19.35
1/2/2024 9:00,0,3.432131,-1.978298,-10.99686,0,50.1806,8.343377,0,5.840366,2.620489,28.32909,0,25.27933,26.17504,25.72718,5.840366,8.343377,0,32.42297,21.25
1/2/2024 10:00,0,3.418015,-1.549274,-8.810697,0,54.09982,8.343377,0,5.840366,0,33.52366,0,26.37264,26.85933,26.61598,5.840366,8.343377,0,8.646124,23.125
1/2/2024 11:00,0,3.41358,-1.288232,-7.457447,0,58.56254,8.343377,0,5.840366,0,34.41391,0,27.37117,27.40488,27.38802,5.840366,8.343377,0,2.161531,24.625
1/2/2024 12:00,0,3.425353,-1.075453,-6.281578,0,47.5127,8.343377,0,5.840366,0,32.89576,0,28.05246,27.85894,27.9557,5.840366,8.343377,0,4.323063,25.75
1/2/2024 13:00,0,3.403403,-0.817842,-4.865787,0,43.33104,8.343377,2.503012,5.840366,1.194727,31.97657,0,29.16972,28.32177,28.74575,8.343378,8.343377,0,12.96918,27.425
1/2/2024 14:00,0,3.418993,-0.857953,-5.056971,0,39.91652,8.343377,2.503012,5.840366,2.089129,32.15645,0,29.79063,28.83584,29.31324,8.343378,8.343377,0,8.646124,27.975
1/2/2024 15:00,0,3.427473,-1.017291,-5.882783,0,33.81896,8.343377,2.503012,5.840366,2.471819,30.93328,0,30.13565,29.23508,29.68536,8.343378,8.343377,0,4.323063,28
1/2/2024 16:00,0,3.433713,-1.025804,-5.859356,0,33.2028,8.343377,2.503012,5.840366,2.397299,25.24572,0,30.36242,29.43376,29.89809,8.343378,8.343377,0,6.484594,28.225
1/2/2024 17:00,0,3.417984,-0.965749,-5.443568,0,35.10103,8.343377,0,5.840366,2.419852,13.98072,0,30.06404,29.32348,29.69376,5.840366,8.343377,0,12.96918,28.075
1/2/2024 18:00,0,3.417691,-1.136972,-6.224314,0,38.04543,8.343377,0,5.840366,2.241697,0.2471828,0,29.5512,28.89116,29.22118,5.840366,8.343377,0,19.45378,27.25
1/2/2024 19:00,0,3.427371,-1.487052,-8.06829,0,42.3442,8.343377,0,5.840366,2.868605,0,0,28.93435,28.7025,28.81843,5.840366,8.343377,0,34.5845,25.95
1/2/2024 20:00,-60.94728,3.344476,1.325972,6.998988,-77.6954,54.61749,8.343377,0,5.840366,4.042085,0,-60.52338,22.51527,28.18869,25.35198,5.840366,8.343377,32.78904,43.23063,25.15
1/2/2024 21:00,-57.74932,3.373334,1.111991,5.951962,-68.12093,59.95681,0,0,5.840366,5.04,0,-57.74932,22,27.23125,24.61563,5.840366,0,28.77213,25.93837,24.25
1/2/2024 22:00,-50.36995,3.381559,0.84194,4.509351,-59.69846,59.39352,0,0,5.840366,5.04,0,-50.36995,22,26.80565,24.40283,5.840366,0,25.22063,10.80766,23.7
1/2/2024 23:00,-45.36195,3.387536,0.566687,3.038922,-53.4697,57.9438,0,0,5.840366,5.04,0,-45.36195,22,26.4863,24.24315,5.840366,0,22.59201,6.484594,23.15
1/3/2024,-42.2729,3.388551,0.491417,2.636824,-49.89983,60.27042,0,0,5.840366,5.04,0,-42.27289,22,26.22461,24.1123,5.840366,0,21.08128,0,23
1/3/2024 1:00,-37.8517,3.399015,0.154336,0.836156,-44.99968,60.86366,0,0,5.840366,5.04,0,-37.8517,22,25.98999,23.995,5.840366,0,19.01866,0,22.325
1/3/2024 2:00,-34.92084,3.403081,0.003681,0.031315,-41.2561,57.11459,0,0,5.840366,5.04,0,-34.92084,22,25.78461,23.8923,5.840366,0,17.43732,0,22.025
1/3/2024 3:00,-30.61998,3.412586,-0.386273,-2.051845,-35.83731,53.91879,0,0,5.840366,5.04,0,-30.61998,22,25.58816,23.79408,5.840366,0,15.15852,0,21.25
1/3/2024 4:00,-26.4441,3.422338,-0.779705,-4.153555,-30.72639,51.37743,0,0,5.840366,5.04,0,-26.4441,22,25.40335,23.70168,5.840366,0,13.00912,0,20.475
1/3/2024 5:00,-23.65107,3.426601,-0.981643,-5.232341,-27.31334,50.02634,0,0,5.840366,5.04,0,-23.65107,22,25.23478,23.61739,5.840366,0,11.56981,2.161531,20.075
1/3/2024 6:00,-22.05935,3.427685,-1.019106,-5.432468,-25.46286,50.22355,0,0,5.840366,5.04,0,-22.05935,22,25.08201,23.541,5.840366,0,10.78515,8.646124,20
1/3/2024 7:00,-20.81472,3.42788,-1.021699,-5.446298,-24.04084,50.434,0,0,5.840366,5.04,0,-20.81472,22,24.94148,23.47074,5.840366,0,10.18056,25.93837,20
1/3/2024 8:00,0,3.430571,-1.994728,-10.89181,0,47.68601,0,0,5.840366,3.793898,19.6204,0,23.96791,25.4205,24.6942,5.840366,0,0,43.23063,20
1/3/2024 9:00,0,3.438207,-2.16556,-12.02917,0,46.28251,8.343377,0,5.840366,2.584887,29.7867,0,25.15959,26.20239,25.68099,5.840366,8.343377,0,32.42297,20.75
1/3/2024 10:00,0,3.43607,-1.854436,-10.47556,0,43.09984,8.343377,0,5.840366,0,34.72897,0,25.9806,26.8255,26.40305,5.840366,8.343377,0,8.646124,22.125
1/3/2024 11:00,0,3.431165,-1.622128,-9.287422,0,38.96745,8.343377,0,5.840366,0,35.4992,0,26.89562,27.34377,27.1197,5.840366,8.343377,0,2.161531,23.475
1/3/2024 12:00,0,3.428102,-1.375292,-7.932645,0,36.17937,8.343377,0,5.840366,0,33.89847,0,27.61736,27.78936,27.70336,5.840366,8.343377,0,4.323063,24.7
1/3/2024 13:00,0,3.419559,-1.090343,-6.342746,0,32.46109,8.343377,2.503012,5.840366,1.248788,32.89142,0,28.80547,28.26109,28.53328,8.343378,8.343377,0,12.96918,26.5
1/3/2024 14:00,0,3.416942,-0.919928,-5.39208,0,31.06642,8.343377,2.503012,5.840366,2.155378,33.14304,0,29.68978,28.81393,29.25186,8.343378,8.343377,0,8.646124,27.75
1/3/2024 15:00,0,3.440243,-1.264032,-7.199564,0,31.15042,8.343377,2.503012,5.840366,2.505786,31.90931,0,29.8827,29.21827,29.55049,8.343378,8.343377,0,4.323063,27.25
1/3/2024 16:00,0,3.441279,-1.399794,-7.877552,0,31.05287,8.343377,2.503012,5.840366,2.55084,26.1076,0,29.89801,29.35118,29.62459,8.343378,8.343377,0,6.484594,27
1/3/2024 17:00,0,3.422973,-1.272265,-7.103918,0,35.86216,8.343377,0,5.840366,2.607726,14.4917,0,29.61492,29.20138,29.40815,5.840366,8.343377,0,12.96918,27
1/3/2024 18:00,0,3.423368,-1.398939,-7.643221,0,39.72097,8.343377,0,5.840366,2.387957,0.2471144,0,29.08271,28.74274,28.91273,5.840366,8.343377,0,19.45378,26.25
1/3/2024 19:00,0,3.433597,-1.689389,-9.166848,0,42.0718,8.343377,0,5.840366,3.036527,0,0,28.49043,28.53737,28.5139,5.840366,8.343377,0,34.5845,25.1
1/3/2024 20:00,-57.47492,3.358591,0.906204,4.774297,-71.67303,51.5274,8.343377,0,5.840366,4.114478,0,-57.09575,22.40434,28.03402,25.21918,5.840366,8.343377,30.29474,43.23063,24.2
1/3/2024 21:00,-53.36893,3.385204,0.615757,3.301045,-62.13431,55.64508,0,0,5.840366,5.04,0,-53.36893,22,27.09829,24.54914,5.840366,0,26.27345,25.93837,23.25
1/3/2024 22:00,-46.9669,3.390502,0.4924,2.64209,-55.15382,56.11407,0,0,5.840366,5.04,0,-46.9669,22,26.67745,24.33872,5.840366,0,23.32501,10.80766,23
1/3/2024 23:00,-41.36406,3.398847,0.116548,0.634262,-48.32644,54.31997,0,0,5.840366,5.04,0,-41.36405,22,26.35739,24.1787,5.840366,0,20.44649,6.484594,22.25
1/4/2024,-37.98874,3.402158,-0.008882,-0.035794,-44.34387,54.63363,0,0,5.840366,5.04,0,-37.98874,22,26.09626,24.04813,5.840366,0,18.76251,0,22
1/4/2024 1:00,-34.83083,3.40589,-0.159935,-0.842711,-40.71366,55.30154,0,0,5.840366,5.04,0,-34.83083,22,25.86943,23.93472,5.840366,0,17.22903,0,21.7
1/4/2024 2:00,-31.11539,3.41382,-0.436885,-2.322206,-36.38947,54.1214,0,0,5.840366,5.04,0,-31.11539,22,25.66281,23.83141,5.840366,0,15.40712,0,21.15
1/4/2024 3:00,-28.91297,3.41506,-0.512343,-2.725313,-33.6285,52.54591,0,0,5.840366,5.04,0,-28.91297,22,25.4786,23.7393,5.840366,0,14.23796,0,21
1/4/2024 4:00,-26.37794,3.418689,-0.664706,-3.539238,-30.65388,53.03062,0,0,5.840366,5.04,0,-26.37794,22,25.30719,23.65359,5.840366,0,12.98198,0,20.7
1/4/2024 5:00,-23.16601,3.425624,-0.943301,-5.027511,-26.96901,53.5032,0,0,5.840366,5.04,0,-23.16601,22,25.14581,23.57291,5.840366,0,11.43061,2.161531,20.15
1/4/2024 6:00,-21.39155,3.428539,-1.019141,-5.432657,-24.8947,52.08082,0,0,5.840366,5.04,0,-21.39155,22,24.99983,23.49991,5.840366,0,10.55227,8.646124,20
1/4/2024 7:00,-18.21374,3.435097,-1.326082,-7.072343,-21.07322,50.62006,0,0,5.840366,5.04,0,-18.21374,22,24.85557,23.42778,5.840366,0,8.944385,25.93837,19.4
1/4/2024 8:00,0,3.439999,-2.307451,-12.5745,0,47.35472,0,0,5.840366,3.833801,19.44366,0,23.63338,25.31558,24.47448,5.840366,0,0,43.23063,19.05
1/4/2024 9:00,0,3.44509,-2.463778,-13.63552,0,46.47524,8.343377,0,5.840366,2.65642,29.3839,0,24.74333,26.04933,25.39633,5.840366,8.343377,0,32.42297,19.75
1/4/2024 10:00,0,3.43902,-1.999857,-11.24461,0,43.96946,8.343377,0,5.840366,0,34.13884,0,25.64039,26.67323,26.15681,5.840366,8.343377,0,8.646124,21.5
1/4/2024 11:00,0,3.412736,-1.090118,-6.395402,0,40.80638,8.343377,0,5.840366,0,34.83747,0,27.3418,27.2911,27.31645,5.840366,8.343377,0,2.161531,25
1/4/2024 12:00,0,3.409241,-0.726356,-4.387023,0,39.95107,8.343377,0,5.840366,0,33.18397,0,28.32923,27.88508,28.10715,5.840366,8.343377,0,4.323063,26.75
1/4/2024 13:00,0,3.398991,-0.574878,-3.517031,0,40.65628,8.343377,2.503012,5.840366,1.144697,32.05428,0,29.43209,28.3917,28.9119,8.343378,8.343377,0,12.96918,28.2
1/4/2024 14:00,0,3.40284,-0.577861,-3.499331,0,43.23993,8.343377,2.503012,5.840366,1.995359,32.14418,0,30.1208,28.91633,29.51857,8.343378,8.343377,0,8.646124,28.9
1/4/2024 15:00,0,3.417505,-0.717129,-4.215692,0,45.07513,8.343377,2.503012,5.840366,2.325659,30.75509,0,30.49961,29.31094,29.90528,8.343378,8.343377,0,4.323063,29
1/4/2024 16:00,0,3.424517,-0.995792,-5.658229,0,46.09812,8.343377,2.503012,5.840366,2.279136,25.00792,0,30.46316,29.49312,29.97814,8.343378,8.343377,0,6.484594,28.4
1/4/2024 17:00,0,3.41683,-1.23275,-6.849415,0,46.51146,8.343377,0,5.840366,2.470854,13.83236,0,29.82146,29.32933,29.5754,5.840366,8.343377,0,12.96918,27.3
1/4/2024 18:00,0,3.417448,-1.195391,-6.509463,0,48.91144,8.343377,0,5.840366,2.33137,0.2470495,0,29.40236,28.8649,29.13363,5.840366,8.343377,0,19.45378,27
1/4/2024 19:00,0,3.424826,-1.441824,-7.807872,0,51.59213,8.343377,0,5.840366,2.858865,0,0,28.98952,28.69191,28.84072,5.840366,8.343377,0,34.5845,26.1
1/4/2024 20:00,-60.09793,3.349573,1.254747,6.568977,-80.71426,53.81621,8.343377,0,5.840366,4.026063,0,-59.65852,22.73461,28.18321,25.45891,5.840366,8.343377,34.03665,43.23063,25.2
1/4/2024 21:00,-57.76928,3.368587,1.111551,5.949254,-67.51451,55.96088,0,0,5.840366,5.04,0,-57.75965,22.00054,27.2202,24.61037,5.840366,0,28.52919,25.93837,24.25
1/4/2024 22:00,-48.8558,3.382453,0.616484,3.304943,-57.62248,62.99007,0,0,5.840366,5.04,0,-48.8558,22,26.78897,24.39449,5.840366,0,24.36504,10.80766,23.25
1/4/2024 23:00,-44.84069,3.388212,0.491741,2.638555,-54.13863,69.49222,0,0,5.840366,5.04,0,-44.84069,22,26.47615,24.23807,5.840366,0,22.88976,6.484594,23
1/5/2024,-42.28023,3.388613,0.491602,2.637814,-51.37507,69.97386,0,0,5.840366,5.04,0,-42.28023,22,26.22128,24.11064,5.840366,0,21.71541,0,23
1/5/2024 1:00,-39.1263,3.393554,0.34191,1.838156,-47.51012,68.68987,0,0,5.840366,5.04,0,-39.1263,22,25.99743,23.99871,5.840366,0,20.08271,0,22.7
1/5/2024 2:00,-35.41183,3.400929,0.066371,0.366207,-42.72671,65.39433,0,0,5.840366,5.04,0,-35.41183,22,25.79329,23.89665,5.840366,0,18.06703,0,22.15
1/5/2024 3:00,-33.23981,3.402095,-0.008884,-0.035808,-39.79078,63.58843,0,0,5.840366,5.04,0,-33.23981,22,25.61563,23.80781,5.840366,0,16.82473,0,22
1/5/2024 4:00,-29.76988,3.409538,-0.310678,-1.648012,-35.60485,63.81879,0,0,5.840366,5.04,0,-29.76988,22,25.44912,23.72456,5.840366,0,15.06347,0,21.4
1/5/2024 5:00,-27.23374,3.414949,-0.487231,-2.591172,-32.56342,62.47307,0,0,5.840366,5.04,0,-27.23374,22,25.29467,23.64733,5.840366,0,13.78048,2.161531,21.05
1/5/2024 6:00,-25.78894,3.414947,-0.512514,-2.726223,-30.66144,60.89727,0,0,5.840366,5.04,0,-25.78894,22,25.15215,23.57607,5.840366,0,12.97309,8.646124,21
1/5/2024 7:00,-22.62356,3.422369,-0.816238,-4.348748,-26.86899,61.04764,0,0,5.840366,5.04,0,-22.62355,22,25.00984,23.50492,5.840366,0,11.37843,25.93837,20.4
1/5/2024 8:00,0,3.429651,-1.949262,-10.58666,0,54.71399,0,0,5.840366,3.794989,13.51762,0,23.91191,25.34525,24.62858,5.840366,0,0,43.23063,20.05
1/5/2024 9:00,0,3.437398,-2.363825,-12.9641,0,56.12098,8.343377,0,5.840366,2.632896,21.35179,0,24.75785,25.99246,25.37516,5.840366,8.343377,0,32.42297,20
1/5/2024 10:00,0,3.436527,-2.143049,-11.82098,0,58.51073,8.343377,0,5.840366,0,26.63106,0,25.26307,26.52988,25.89648,5.840366,8.343377,0,8.646124,20.9
1/5/2024 11:00,0,3.417245,-1.53311,-8.589041,0,59.67015,8.343377,0,5.840366,0,27.51831,0,26.48069,26.99218,26.73643,5.840366,8.343377,0,2.161531,23.3
1/5/2024 12:00,0,3.418838,-1.232034,-6.919027,0,58.08143,8.343377,0,5.840366,0,25.00188,0,27.31556,27.38653,27.35105,5.840366,8.343377,0,4.323063,24.75
1/5/2024 13:00,0,3.41513,-1.271888,-7.080732,0,56.50675,8.343377,2.503012,5.840366,1.343355,21.2647,0,28.06812,27.66489,27.8665,8.343378,8.343377,0,12.96918,25.45
1/5/2024 14:00,0,3.408625,-1.055383,-5.915391,0,55.69374,8.343377,2.503012,5.840366,2.476137,22.01129,0,28.81387,28.03062,28.42224,8.343378,8.343377,0,8.646124,26.65
1/5/2024 15:00,0,3.424249,-1.13386,-6.339242,0,56.70049,8.343377,2.503012,5.840366,2.836009,23.25741,0,29.32442,28.43563,28.88003,8.343378,8.343377,0,4.323063,27
1/5/2024 16:00,0,3.435097,-1.111335,-6.194765,0,57.60672,8.343377,2.503012,5.840366,2.744197,20.52986,0,29.57904,28.68947,29.13426,8.343378,8.343377,0,6.484594,27.3
1/5/2024 17:00,0,3.415665,-1.082433,-5.979146,0,56.92307,8.343377,0,5.840366,2.738302,11.29701,0,29.29889,28.63563,28.96726,5.840366,8.343377,0,12.96918,27.1
1/5/2024 18:00,0,3.41656,-1.276402,-6.915273,0,56.92467,8.343377,0,5.840366,2.49519,0.2469878,0,28.81425,28.2845,28.54938,5.840366,8.343377,0,19.45378,26.25
1/5/2024 19:00,0,3.441658,-1.442069,-7.788301,0,57.61225,8.343377,0,5.840366,3.10885,0,0,28.44013,28.13511,28.28762,5.840366,8.343377,0,34.5845,25.55
1/5/2024 20:00,-55.17787,3.339571,1.191397,6.180741,-79.09996,65.28548,8.343377,0,5.840366,4.109751,0,-54.78197,22.79243,27.70367,25.24805,5.840366,8.343377,33.27308,43.23063,25.1
1/5/2024 21:00,-52.83387,3.372668,1.11263,5.955374,-64.4822,73.88416,0,0,5.840366,5.04,0,-52.83387,22,26.83487,24.41743,5.840366,0,27.18871,25.93837,24.25
1/5/2024 22:00,-47.15502,3.377696,0.914213,4.895411,-57.984,74.691,0,0,5.840366,5.04,0,-47.15502,22,26.45209,24.22604,5.840366,0,24.44961,10.80766,23.85
1/5/2024 23:00,-42.29566,3.385813,0.591262,3.170203,-52.02805,74.91573,0,0,5.840366,5.04,0,-42.29566,22,26.17143,24.08571,5.840366,0,21.94351,6.484594,23.2
1/6/2024,-39.39848,3.388599,0.491704,2.638364,-48.50651,75.27412,0,0,5.840366,5.04,0,-39.39848,22,25.93874,23.96937,5.840366,0,20.45731,0,23
1/6/2024 1:00,-35.01674,3.399124,0.116415,0.633531,-43.09901,73.73843,0,0,5.840366,5.04,0,-35.01674,22,25.72765,23.86383,5.840366,0,18.18523,0,22.25
1/6/2024 2:00,-30.0161,3.411777,-0.386479,-2.052934,-36.67749,70.25964,0,0,5.840366,5.04,0,-30.0161,22,25.53156,23.76578,5.840366,0,15.49027,0,21.25
1/6/2024 3:00,-27.63449,3.414183,-0.512683,-2.727127,-33.50232,68.53411,0,0,5.840366,5.04,0,-27.63449,22,25.35815,23.67907,5.840366,0,14.15152,0,21
1/6/2024 4:00,-24.25482,3.421529,-0.815582,-4.345234,-29.38624,68.97374,0,0,5.840366,5.04,0,-24.25482,22,25.19438,23.59719,5.840366,0,12.42218,0,20.4
1/6/2024 5:00,-21.76805,3.428553,-0.9938,-5.297291,-26.35256,65.60999,0,0,5.840366,5.04,0,-21.76804,22,25.03854,23.51927,5.840366,0,11.14461,2.161531,20.05
1/6/2024 6:00,-20.37981,3.424973,-1.019832,-5.43634,-24.38046,65.34571,0,0,5.840366,5.04,0,-20.37981,22,24.89609,23.44805,5.840366,0,10.30939,8.646124,20
1/6/2024 7:00,-17.78941,3.433658,-1.248003,-6.655252,-21.50787,68.0489,0,0,5.840366,5.04,0,-17.78941,22,24.76016,23.38008,5.840366,0,9.102146,25.93837,19.55
1/6/2024 8:00,0,3.439805,-2.264443,-12.30416,0,57.38274,0,0,5.840366,4.786808,15.86867,0,23.58113,25.14854,24.36484,5.840366,0,0,43.23063,19.1
1/6/2024 9:00,0,3.457275,-2.639211,-14.42302,0,49.81424,8.343377,0,5.840366,4.490955,17.64934,0,24.27152,25.60858,24.94005,5.840366,8.343377,0,32.42297,19
1/6/2024 10:00,0,3.437062,-2.108246,-11.63826,0,49.09761,8.343377,0,5.840366,4.305768,19.06495,0,25.20849,25.98741,25.59795,5.840366,8.343377,0,8.646124,20.95
1/6/2024 11:00,0,3.420221,-1.50875,-8.457168,0,52.65209,8.343377,0,5.840366,3.72492,20.93745,0,26.49632,26.4619,26.47911,5.840366,8.343377,0,2.161531,23.4
1/6/2024 12:00,0,3.420632,-1.192351,-6.702732,0,51.75151,8.343377,0,5.840366,3.057735,18.77128,0,27.20493,26.81283,27.00888,5.840366,8.343377,0,4.323063,24.75
1/6/2024 13:00,0,3.427689,-1.171828,-6.524391,0,48.64475,8.343377,2.503012,5.840366,2.050926,18.2476,0,27.86065,27.12566,27.49315,8.343378,8.343377,0,12.96918,25.45
1/6/2024 14:00,0,3.432266,-1.109821,-6.151248,0,49.32401,8.343377,2.503012,5.840366,1.316096,17.94248,0,28.18114,27.42843,27.80478,8.343378,8.343377,0,8.646124,25.9
1/6/2024 15:00,0,3.42802,-0.873961,-4.816127,0,49.91785,8.343377,2.503012,5.840366,0.6408731,14.24089,0,28.54149,27.5965,28.06899,8.343378,8.343377,0,4.323063,26.75
1/6/2024 16:00,0,3.419564,-0.902365,-4.894328,0,49.75401,8.343377,2.503012,5.840366,0,9.667824,0,28.54292,27.65551,28.09921,8.343378,8.343377,0,6.484594,26.7
1/6/2024 17:00,0,3.412797,-0.972518,-5.234618,0,51.20027,8.343377,0,5.840366,0,5.721309,0,28.12385,27.6068,27.86533,5.840366,8.343377,0,12.96918,26.15
1/6/2024 18:00,0,3.417963,-1.192371,-6.369615,0,52.41818,8.343377,0,5.840366,0,0.2242141,0,27.65652,27.40723,27.53187,5.840366,8.343377,0,19.45378,25.25
1/6/2024 19:00,0,3.425029,-1.434825,-7.667323,0,52.24576,8.343377,0,5.840366,0,0,0,27.14331,27.29206,27.21769,5.840366,8.343377,0,34.5845,24.25
1/6/2024 20:00,-43.40229,3.366972,0.510821,2.673409,-55.32707,61.25489,8.343377,0,5.840366,0.8765037,0,-43.14951,22.2488,26.92367,24.58624,5.840366,8.343377,23.29668,43.23063,23.25
1/6/2024 21:00,-40.22489,3.390094,0.491438,2.636932,-47.95092,63.06423,0,0,5.840366,1.008,0,-40.22489,22,26.20352,24.10176,5.840366,0,20.18405,25.93837,23
1/6/2024 22:00,-37.20575,3.394881,0.341597,1.836464,-44.37996,61.0141,0,0,5.840366,4.032,0,-37.20575,22,25.88876,23.94438,5.840366,0,18.68744,10.80766,22.7
